pok,type,sex,age,date,value
 Активные клиенты,Накопительные счета рубли/валюта,0,18.0,01-06-2019,496.811614869423
 Активные клиенты,Накопительные счета рубли/валюта,0,18.0,01-07-2019,501.18386817557604
 Активные клиенты,Накопительные счета рубли/валюта,0,18.0,01-08-2019,538.497533126769
 Активные клиенты,Накопительные счета рубли/валюта,0,18.0,01-09-2019,573.212758230173
 Активные клиенты,Накопительные счета рубли/валюта,0,26.0,01-09-2018,4509.00082171391
 Активные клиенты,Накопительные счета рубли/валюта,0,26.0,01-10-2018,4517.506016163989
 Активные клиенты,Накопительные счета рубли/валюта,0,26.0,01-11-2018,4559.17057273976
 Активные клиенты,Накопительные счета рубли/валюта,0,26.0,01-12-2018,4677.42194411636
 Активные клиенты,Накопительные счета рубли/валюта,0,26.0,01-01-2019,4592.56729520883
 Активные клиенты,Накопительные счета рубли/валюта,0,26.0,01-02-2019,4801.72922958726
 Активные клиенты,Накопительные счета рубли/валюта,0,26.0,01-03-2019,4781.12451258486
 Активные клиенты,Накопительные счета рубли/валюта,0,26.0,01-04-2019,4925.59071346543
 Активные клиенты,Накопительные счета рубли/валюта,0,26.0,01-05-2019,4835.74904460505
 Активные клиенты,Накопительные счета рубли/валюта,0,26.0,01-06-2019,5032.8416055610205
 Активные клиенты,Накопительные счета рубли/валюта,0,26.0,01-07-2019,5137.13464879966
 Активные клиенты,Накопительные счета рубли/валюта,0,26.0,01-08-2019,5178.817859839621
 Активные клиенты,Накопительные счета рубли/валюта,0,26.0,01-09-2019,5142.94295155122
 Активные клиенты,Накопительные счета рубли/валюта,0,35.0,01-09-2018,11391.533990870601
 Активные клиенты,Накопительные счета рубли/валюта,0,35.0,01-10-2018,11433.2375562488
 Активные клиенты,Накопительные счета рубли/валюта,0,35.0,01-11-2018,11629.7486643616
 Активные клиенты,Накопительные счета рубли/валюта,0,35.0,01-12-2018,12018.6906010951
 Активные клиенты,Накопительные счета рубли/валюта,0,35.0,01-01-2019,11928.7233955539
 Активные клиенты,Накопительные счета рубли/валюта,0,35.0,01-02-2019,12410.3001808429
 Активные клиенты,Накопительные счета рубли/валюта,0,35.0,01-03-2019,12620.0671200317
 Активные клиенты,Накопительные счета рубли/валюта,0,35.0,01-04-2019,13360.7733991355
 Активные клиенты,Накопительные счета рубли/валюта,0,35.0,01-05-2019,13489.4703493369
 Активные клиенты,Накопительные счета рубли/валюта,0,35.0,01-06-2019,14113.6482703046
 Активные клиенты,Накопительные счета рубли/валюта,0,35.0,01-07-2019,14537.8616409521
 Активные клиенты,Накопительные счета рубли/валюта,0,35.0,01-08-2019,14939.30780021
 Активные клиенты,Накопительные счета рубли/валюта,0,35.0,01-09-2019,15187.476114346202
 Активные клиенты,Накопительные счета рубли/валюта,0,47.0,01-09-2018,11816.140451229
 Активные клиенты,Накопительные счета рубли/валюта,0,47.0,01-10-2018,11899.9003136467
 Активные клиенты,Накопительные счета рубли/валюта,0,47.0,01-11-2018,12086.3682132492
 Активные клиенты,Накопительные счета рубли/валюта,0,47.0,01-12-2018,12414.4322266316
 Активные клиенты,Накопительные счета рубли/валюта,0,47.0,01-01-2019,12647.5752990137
 Активные клиенты,Накопительные счета рубли/валюта,0,47.0,01-02-2019,13036.7648543823
 Активные клиенты,Накопительные счета рубли/валюта,0,47.0,01-03-2019,13152.470728759099
 Активные клиенты,Накопительные счета рубли/валюта,0,47.0,01-04-2019,13838.5643854505
 Активные клиенты,Накопительные счета рубли/валюта,0,47.0,01-05-2019,14142.3837582475
 Активные клиенты,Накопительные счета рубли/валюта,0,47.0,01-06-2019,14753.905492284199
 Активные клиенты,Накопительные счета рубли/валюта,0,47.0,01-07-2019,15211.9892382869
 Активные клиенты,Накопительные счета рубли/валюта,0,47.0,01-08-2019,15755.0515880159
 Активные клиенты,Накопительные счета рубли/валюта,0,47.0,01-09-2019,16042.858620435802
 Активные клиенты,Накопительные счета рубли/валюта,0,57.0,01-09-2018,2867.42605447055
 Активные клиенты,Накопительные счета рубли/валюта,0,57.0,01-10-2018,2887.6951078081297
 Активные клиенты,Накопительные счета рубли/валюта,0,57.0,01-11-2018,3015.44525169267
 Активные клиенты,Накопительные счета рубли/валюта,0,57.0,01-12-2018,3028.2079451845398
 Активные клиенты,Накопительные счета рубли/валюта,0,57.0,01-01-2019,3056.43877779111
 Активные клиенты,Накопительные счета рубли/валюта,0,57.0,01-02-2019,3036.07879494675
 Активные клиенты,Накопительные счета рубли/валюта,0,57.0,01-03-2019,3084.0880097662703
 Активные клиенты,Накопительные счета рубли/валюта,0,57.0,01-04-2019,3151.68308791051
 Активные клиенты,Накопительные счета рубли/валюта,0,57.0,01-05-2019,3259.3297712193603
 Активные клиенты,Накопительные счета рубли/валюта,0,57.0,01-06-2019,3344.73171700823
 Активные клиенты,Накопительные счета рубли/валюта,0,57.0,01-07-2019,3462.40404704394
 Активные клиенты,Накопительные счета рубли/валюта,0,57.0,01-08-2019,3543.7758450652705
 Активные клиенты,Накопительные счета рубли/валюта,0,57.0,01-09-2019,3634.48832462971
 Активные клиенты,Накопительные счета рубли/валюта,0,65.0,01-09-2018,3467.9155256050203
 Активные клиенты,Накопительные счета рубли/валюта,0,65.0,01-10-2018,3492.95319541068
 Активные клиенты,Накопительные счета рубли/валюта,0,65.0,01-11-2018,3542.31396194765
 Активные клиенты,Накопительные счета рубли/валюта,0,65.0,01-12-2018,3622.6920610785705
 Активные клиенты,Накопительные счета рубли/валюта,0,65.0,01-01-2019,3745.41175127823
 Активные клиенты,Накопительные счета рубли/валюта,0,65.0,01-02-2019,3799.0357716596004
 Активные клиенты,Накопительные счета рубли/валюта,0,65.0,01-03-2019,3863.42881859421
 Активные клиенты,Накопительные счета рубли/валюта,0,65.0,01-04-2019,3933.52288369868
 Активные клиенты,Накопительные счета рубли/валюта,0,65.0,01-05-2019,4060.6325912459797
 Активные клиенты,Накопительные счета рубли/валюта,0,65.0,01-06-2019,4189.661329620661
 Активные клиенты,Накопительные счета рубли/валюта,0,65.0,01-07-2019,4304.18117774729
 Активные клиенты,Накопительные счета рубли/валюта,0,65.0,01-08-2019,4377.2918286839395
 Активные клиенты,Накопительные счета рубли/валюта,0,65.0,01-09-2019,4390.49029059272
 Активные клиенты,Накопительные счета рубли/валюта,0,77.0,01-09-2018,11849.8957765295
 Активные клиенты,Накопительные счета рубли/валюта,0,77.0,01-10-2018,11464.8162390803
 Активные клиенты,Накопительные счета рубли/валюта,0,77.0,01-11-2018,10741.096773064899
 Активные клиенты,Накопительные счета рубли/валюта,0,77.0,01-12-2018,10716.4042826997
 Активные клиенты,Накопительные счета рубли/валюта,0,77.0,01-01-2019,11005.9917346336
 Активные клиенты,Накопительные счета рубли/валюта,0,77.0,01-02-2019,10613.1515223931
 Активные клиенты,Накопительные счета рубли/валюта,0,77.0,01-03-2019,10602.5376553805
 Активные клиенты,Накопительные счета рубли/валюта,0,77.0,01-04-2019,10808.5008213293
 Активные клиенты,Накопительные счета рубли/валюта,0,77.0,01-05-2019,11293.307064819499
 Активные клиенты,Накопительные счета рубли/валюта,0,77.0,01-06-2019,11664.576929399
 Активные клиенты,Накопительные счета рубли/валюта,0,77.0,01-07-2019,12233.1217401165
 Активные клиенты,Накопительные счета рубли/валюта,0,77.0,01-08-2019,12925.7180146237
 Активные клиенты,Накопительные счета рубли/валюта,0,77.0,01-09-2019,13269.0767594025
 Активные клиенты,Накопительные счета рубли/валюта,1,7.0,01-09-2018,1.7765960684452
 Активные клиенты,Накопительные счета рубли/валюта,1,7.0,01-10-2018,1.7543712684132
 Активные клиенты,Накопительные счета рубли/валюта,1,7.0,01-11-2018,
 Активные клиенты,Накопительные счета рубли/валюта,1,7.0,01-12-2018,
 Активные клиенты,Накопительные счета рубли/валюта,1,7.0,01-01-2019,
 Активные клиенты,Накопительные счета рубли/валюта,1,7.0,01-02-2019,
 Активные клиенты,Накопительные счета рубли/валюта,1,7.0,01-03-2019,
 Активные клиенты,Накопительные счета рубли/валюта,1,7.0,01-04-2019,
 Активные клиенты,Накопительные счета рубли/валюта,1,7.0,01-05-2019,
 Активные клиенты,Накопительные счета рубли/валюта,1,7.0,01-06-2019,1.7493366720754298
 Активные клиенты,Накопительные счета рубли/валюта,1,7.0,01-07-2019,1.7647319301956899
 Активные клиенты,Накопительные счета рубли/валюта,1,7.0,01-08-2019,1.7772195812764697
 Активные клиенты,Накопительные счета рубли/валюта,1,7.0,01-09-2019,1.7746525022606001
 Активные клиенты,Накопительные счета рубли/валюта,1,18.0,01-09-2018,349.989425483704
 Активные клиенты,Накопительные счета рубли/валюта,1,18.0,01-10-2018,328.06742719326803
 Активные клиенты,Накопительные счета рубли/валюта,1,18.0,01-11-2018,330.171058426454
 Активные клиенты,Накопительные счета рубли/валюта,1,18.0,01-12-2018,331.237483929224
 Активные клиенты,Накопительные счета рубли/валюта,1,18.0,01-01-2019,365.577496136026
 Активные клиенты,Накопительные счета рубли/валюта,1,18.0,01-02-2019,390.227994970101
 Активные клиенты,Накопительные счета рубли/валюта,1,18.0,01-03-2019,359.022170358936
 Активные клиенты,Накопительные счета рубли/валюта,1,18.0,01-04-2019,387.445054357246
 Активные клиенты,Накопительные счета рубли/валюта,1,18.0,01-05-2019,385.812468901703
 Активные клиенты,Накопительные счета рубли/валюта,1,18.0,01-06-2019,395.350087889047
 Активные клиенты,Накопительные счета рубли/валюта,1,18.0,01-07-2019,414.712003595987
 Активные клиенты,Накопительные счета рубли/валюта,1,18.0,01-08-2019,422.978260343799
 Активные клиенты,Накопительные счета рубли/валюта,1,18.0,01-09-2019,431.240558049326
 Активные клиенты,Накопительные счета рубли/валюта,1,26.0,01-09-2018,4459.25613179744
 Активные клиенты,Накопительные счета рубли/валюта,1,26.0,01-10-2018,4396.454398643479
 Активные клиенты,Накопительные счета рубли/валюта,1,26.0,01-11-2018,4457.309288757129
 Активные клиенты,Накопительные счета рубли/валюта,1,26.0,01-12-2018,4475.19274340168
 Активные клиенты,Накопительные счета рубли/валюта,1,26.0,01-01-2019,4434.38472476536
 Активные клиенты,Накопительные счета рубли/валюта,1,26.0,01-02-2019,4659.98722244565
 Активные клиенты,Накопительные счета рубли/валюта,1,26.0,01-03-2019,4651.52626572358
 Активные клиенты,Накопительные счета рубли/валюта,1,26.0,01-04-2019,4923.85329169702
 Активные клиенты,Накопительные счета рубли/валюта,1,26.0,01-05-2019,4874.155715717439
 Активные клиенты,Накопительные счета рубли/валюта,1,26.0,01-06-2019,4941.876098613089
 Активные клиенты,Накопительные счета рубли/валюта,1,26.0,01-07-2019,5015.36814561615
 Активные клиенты,Накопительные счета рубли/валюта,1,26.0,01-08-2019,5219.693910208979
 Активные клиенты,Накопительные счета рубли/валюта,1,26.0,01-09-2019,5167.78808658287
 Активные клиенты,Накопительные счета рубли/валюта,1,35.0,01-09-2018,13168.130059315801
 Активные клиенты,Накопительные счета рубли/валюта,1,35.0,01-10-2018,13164.8019981727
 Активные клиенты,Накопительные счета рубли/валюта,1,35.0,01-11-2018,13324.5096823484
 Активные клиенты,Накопительные счета рубли/валюта,1,35.0,01-12-2018,13758.5590693128
 Активные клиенты,Накопительные счета рубли/валюта,1,35.0,01-01-2019,13626.5496516472
 Активные клиенты,Накопительные счета рубли/валюта,1,35.0,01-02-2019,14200.449234001699
 Активные клиенты,Накопительные счета рубли/валюта,1,35.0,01-03-2019,14198.0133419507
 Активные клиенты,Накопительные счета рубли/валюта,1,35.0,01-04-2019,15037.385405658999
 Активные клиенты,Накопительные счета рубли/валюта,1,35.0,01-05-2019,15226.499338283502
 Активные клиенты,Накопительные счета рубли/валюта,1,35.0,01-06-2019,15702.045968549099
 Активные клиенты,Накопительные счета рубли/валюта,1,35.0,01-07-2019,16232.00429394
 Активные клиенты,Накопительные счета рубли/валюта,1,35.0,01-08-2019,16721.8590402303
 Активные клиенты,Накопительные счета рубли/валюта,1,35.0,01-09-2019,16777.5647563717
 Активные клиенты,Накопительные счета рубли/валюта,1,47.0,01-09-2018,14216.3217396985
 Активные клиенты,Накопительные счета рубли/валюта,1,47.0,01-10-2018,14210.407274146899
 Активные клиенты,Накопительные счета рубли/валюта,1,47.0,01-11-2018,14429.1777448497
 Активные клиенты,Накопительные счета рубли/валюта,1,47.0,01-12-2018,14835.9525696721
 Активные клиенты,Накопительные счета рубли/валюта,1,47.0,01-01-2019,14971.101500416698
 Активные клиенты,Накопительные счета рубли/валюта,1,47.0,01-02-2019,15248.6401263205
 Активные клиенты,Накопительные счета рубли/валюта,1,47.0,01-03-2019,15329.3710104964
 Активные клиенты,Накопительные счета рубли/валюта,1,47.0,01-04-2019,15992.967378288999
 Активные клиенты,Накопительные счета рубли/валюта,1,47.0,01-05-2019,16476.4619072139
 Активные клиенты,Накопительные счета рубли/валюта,1,47.0,01-06-2019,17061.2805627517
 Активные клиенты,Накопительные счета рубли/валюта,1,47.0,01-07-2019,17663.201889328702
 Активные клиенты,Накопительные счета рубли/валюта,1,47.0,01-08-2019,18052.996506606298
 Активные клиенты,Накопительные счета рубли/валюта,1,47.0,01-09-2019,18380.075965913
 Активные клиенты,Накопительные счета рубли/валюта,1,57.0,01-09-2018,2771.4898667745097
 Активные клиенты,Накопительные счета рубли/валюта,1,57.0,01-10-2018,2782.43283170333
 Активные клиенты,Накопительные счета рубли/валюта,1,57.0,01-11-2018,2834.5536611717894
 Активные клиенты,Накопительные счета рубли/валюта,1,57.0,01-12-2018,2902.6863723271504
 Активные клиенты,Накопительные счета рубли/валюта,1,57.0,01-01-2019,2975.5899084533303
 Активные клиенты,Накопительные счета рубли/валюта,1,57.0,01-02-2019,3065.82711743326
 Активные клиенты,Накопительные счета рубли/валюта,1,57.0,01-03-2019,3115.61190765145
 Активные клиенты,Накопительные счета рубли/валюта,1,57.0,01-04-2019,3294.1516729208
 Активные клиенты,Накопительные счета рубли/валюта,1,57.0,01-05-2019,3367.56675344518
 Активные клиенты,Накопительные счета рубли/валюта,1,57.0,01-06-2019,3460.1879373652
 Активные клиенты,Накопительные счета рубли/валюта,1,57.0,01-07-2019,3566.52323092549
 Активные клиенты,Накопительные счета рубли/валюта,1,57.0,01-08-2019,3677.0673136610103
 Активные клиенты,Накопительные счета рубли/валюта,1,57.0,01-09-2019,3723.22094974274
 Активные клиенты,Накопительные счета рубли/валюта,1,65.0,01-09-2018,2661.3409105309
 Активные клиенты,Накопительные счета рубли/валюта,1,65.0,01-10-2018,2682.43366940378
 Активные клиенты,Накопительные счета рубли/валюта,1,65.0,01-11-2018,2739.7172933259
 Активные клиенты,Накопительные счета рубли/валюта,1,65.0,01-12-2018,2771.93473393403
 Активные клиенты,Накопительные счета рубли/валюта,1,65.0,01-01-2019,2861.3469409108197
 Активные клиенты,Накопительные счета рубли/валюта,1,65.0,01-02-2019,2885.5872811914696
 Активные клиенты,Накопительные счета рубли/валюта,1,65.0,01-03-2019,2949.23577992414
 Активные клиенты,Накопительные счета рубли/валюта,1,65.0,01-04-2019,3063.0745777211896
 Активные клиенты,Накопительные счета рубли/валюта,1,65.0,01-05-2019,3208.70279566213
 Активные клиенты,Накопительные счета рубли/валюта,1,65.0,01-06-2019,3287.00360682974
 Активные клиенты,Накопительные счета рубли/валюта,1,65.0,01-07-2019,3391.81476983612
 Активные клиенты,Накопительные счета рубли/валюта,1,65.0,01-08-2019,3478.0187205580396
 Активные клиенты,Накопительные счета рубли/валюта,1,65.0,01-09-2019,3556.40361453024
 Активные клиенты,Накопительные счета рубли/валюта,1,77.0,01-09-2018,9382.20383745908
 Активные клиенты,Накопительные счета рубли/валюта,1,77.0,01-10-2018,9024.4858047175
 Активные клиенты,Накопительные счета рубли/валюта,1,77.0,01-11-2018,8735.483216027571
 Активные клиенты,Накопительные счета рубли/валюта,1,77.0,01-12-2018,8831.837334660258
 Активные клиенты,Накопительные счета рубли/валюта,1,77.0,01-01-2019,9160.52841279312
 Активные клиенты,Накопительные счета рубли/валюта,1,77.0,01-02-2019,9032.990627962621
 Активные клиенты,Накопительные счета рубли/валюта,1,77.0,01-03-2019,9082.38524625094
 Активные клиенты,Накопительные счета рубли/валюта,1,77.0,01-04-2019,9277.83224335288
 Активные клиенты,Накопительные счета рубли/валюта,1,77.0,01-05-2019,9566.75262253996
 Активные клиенты,Накопительные счета рубли/валюта,1,77.0,01-06-2019,9794.53602695034
 Активные клиенты,Накопительные счета рубли/валюта,1,77.0,01-07-2019,10138.3849389742
 Активные клиенты,Накопительные счета рубли/валюта,1,77.0,01-08-2019,10588.6742652452
 Активные клиенты,Накопительные счета рубли/валюта,1,77.0,01-09-2019,10834.253526301
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,7.0,01-09-2018,125174.676804813
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,7.0,01-10-2018,123854.945184051
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,7.0,01-11-2018,126337.44399300401
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,7.0,01-12-2018,125944.42567301699
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,7.0,01-01-2019,127566.950440254
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,7.0,01-02-2019,127541.385897451
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,7.0,01-03-2019,128127.671762656
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,7.0,01-04-2019,127590.663412993
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,7.0,01-05-2019,128777.331482609
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,7.0,01-06-2019,129518.92545980599
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,7.0,01-07-2019,129332.03194508699
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,7.0,01-08-2019,130829.80754813699
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,7.0,01-09-2019,131107.54468639698
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,18.0,01-09-2018,54014892.4489539
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,18.0,01-10-2018,55048791.69528001
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,18.0,01-11-2018,46295757.774088
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,18.0,01-12-2018,49574305.1551072
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,18.0,01-01-2019,48111601.9842375
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,18.0,01-02-2019,43606141.10915711
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,18.0,01-03-2019,46719845.6185102
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,18.0,01-04-2019,45115193.309364796
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,18.0,01-05-2019,47939591.5268122
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,18.0,01-06-2019,50404381.36777221
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,18.0,01-07-2019,54439342.6824257
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,18.0,01-08-2019,66736453.2715444
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,18.0,01-09-2019,66062689.6311188
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,26.0,01-09-2018,902754562.44115
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,26.0,01-10-2018,872488686.158591
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,26.0,01-11-2018,894886897.1156019
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,26.0,01-12-2018,913851746.6469641
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,26.0,01-01-2019,850656215.0378469
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,26.0,01-02-2019,864235871.242086
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,26.0,01-03-2019,875294789.005649
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,26.0,01-04-2019,895150562.1750151
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,26.0,01-05-2019,848344953.4451
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,26.0,01-06-2019,822521144.02864
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,26.0,01-07-2019,880933571.4430939
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,26.0,01-08-2019,875433323.7239571
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,26.0,01-09-2019,855482460.8512759
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,35.0,01-09-2018,3736130887.44642
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,35.0,01-10-2018,3553088331.09091
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,35.0,01-11-2018,3482207845.30386
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,35.0,01-12-2018,3489237174.4008603
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,35.0,01-01-2019,3368765056.0149
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,35.0,01-02-2019,3394133616.5863104
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,35.0,01-03-2019,3649086485.8357396
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,35.0,01-04-2019,3845880298.15485
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,35.0,01-05-2019,3819633231.10379
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,35.0,01-06-2019,3851225656.8555202
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,35.0,01-07-2019,3900905749.78517
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,35.0,01-08-2019,4060610589.3845797
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,35.0,01-09-2019,4159232205.9828205
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,47.0,01-09-2018,4909009568.0737705
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,47.0,01-10-2018,4844592292.085589
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,47.0,01-11-2018,4729252147.57155
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,47.0,01-12-2018,4899000482.28899
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,47.0,01-01-2019,4817493860.44302
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,47.0,01-02-2019,4841032853.9686
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,47.0,01-03-2019,4994515375.182421
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,47.0,01-04-2019,5416012204.15925
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,47.0,01-05-2019,5138561895.74313
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,47.0,01-06-2019,5296101176.29514
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,47.0,01-07-2019,5288883802.99601
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,47.0,01-08-2019,5549256073.3532
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,47.0,01-09-2019,5328373063.23078
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,57.0,01-09-2018,1268941601.66656
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,57.0,01-10-2018,1125647523.80806
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,57.0,01-11-2018,1156022377.96878
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,57.0,01-12-2018,1127475601.8354301
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,57.0,01-01-2019,1038424832.03749
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,57.0,01-02-2019,1033500304.45744
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,57.0,01-03-2019,1037588318.3136901
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,57.0,01-04-2019,1068290660.4725
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,57.0,01-05-2019,1103199022.3404698
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,57.0,01-06-2019,1134242481.66504
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,57.0,01-07-2019,1113054342.12536
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,57.0,01-08-2019,1183338634.3561802
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,57.0,01-09-2019,1215589415.10391
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,65.0,01-09-2018,1072974246.22315
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,65.0,01-10-2018,1068043353.4173
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,65.0,01-11-2018,1051213594.67569
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,65.0,01-12-2018,1126302070.0682302
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,65.0,01-01-2019,1091829334.4412699
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,65.0,01-02-2019,1088402139.8152
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,65.0,01-03-2019,1109853470.09944
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,65.0,01-04-2019,1081120976.7390099
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,65.0,01-05-2019,1084216771.33693
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,65.0,01-06-2019,1104379202.76758
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,65.0,01-07-2019,1246703828.16534
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,65.0,01-08-2019,1237333023.10029
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,65.0,01-09-2019,1243252477.02831
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,77.0,01-09-2018,6943244610.4729395
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,77.0,01-10-2018,6641587270.01221
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,77.0,01-11-2018,5850978423.858371
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,77.0,01-12-2018,6173250148.79242
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,77.0,01-01-2019,6680831470.98042
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,77.0,01-02-2019,6172231826.7147
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,77.0,01-03-2019,6029835640.70451
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,77.0,01-04-2019,6402503142.94909
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,77.0,01-05-2019,6738269235.08996
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,77.0,01-06-2019,6907263444.19472
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,77.0,01-07-2019,7369102557.254509
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,77.0,01-08-2019,7751851778.447829
 Остатки на конец месяца,Накопительные счета рубли/валюта,0,77.0,01-09-2019,7913693696.74128
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,7.0,01-09-2018,405859.183237503
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,7.0,01-10-2018,401461.77959998295
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,7.0,01-11-2018,
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,7.0,01-12-2018,
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,7.0,01-01-2019,
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,7.0,01-02-2019,
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,7.0,01-03-2019,
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,7.0,01-04-2019,
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,7.0,01-05-2019,
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,7.0,01-06-2019,49048.48479919571
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,7.0,01-07-2019,87503.96400136349
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,7.0,01-08-2019,1827.22658981219
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,7.0,01-09-2019,1831.3618332335
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,18.0,01-09-2018,42701093.0208516
