,Показатель,Пол,Возраст,01-09-2018,01-10-2018,01-11-2018,01-12-2018,01-01-2019,01-02-2019,01-03-2019,01-04-2019,01-05-2019,01-06-2019,01-07-2019,01-08-2019,01-09-2019
1449,Ипотека. Выдачи,Муж,40-55,660523174.163156,1002620745.21957,1120520075.07685,1244436718.14132,806949512.929279,982760974.296976,1046241958.67473,1391962062.71228,1061005573.87153,1823987177.49075,1621218444.38117,1792588010.75436,2103261672.84753
1450,Ипотека. Выдачи,Муж,55-59,3656122249.89443,4582005597.04906,4590261543.93743,5147465276.77614,2580351609.80989,3130578908.89672,3003500904.58721,3356241832.68544,2906152984.22742,3130919032.70132,3975218697.63318,3831200186.14745,3930645842.19442
1451,Ипотека. Выдачи,Муж,55-60,22430333.9722946,49209232.4119065,12483932.4688509,46288916.3194999,,41573676.7027152,47735576.3816278,103381007.986695,53529770.1263431,34964466.201609,66405528.0427615,78613103.0790073,41918872.735796
1452,Ипотека. Выдачи,Муж,60-69,2294777977.95015,2799774459.46598,2619960075.77023,3179701647.02427,1554936210.60614,2152105732.4314,2105362169.29263,1964562169.79129,1791093126.34417,1960219541.13636,2057690175.77861,2411677897.6719,2197540103.80247
1453,Ипотека. Выдачи,Муж,60-70,,,1888929.10710408,,,12368480.4438595,1981633.79059437,,,,,4169281.919606,1258796.36943492
1454,Ипотека. Выдачи,Муж,От 70,24848515.9119295,28069888.2024978,52128536.6747547,12737115.4825051,26485440.0729868,22775220.566677,27825653.8382895,31394501.3216524,24376343.6485693,101033894.634552,34936130.6406961,43724193.9647284,239879266.807141
1478,Кредиты наличными. Активные клиенты,Жен,0-13,17.8664261402061,16.288487288398,11.8637259322803,10.3351268963416,11.8121725225459,11.7880454174976,13.2310043121718,11.7736702529608,11.7654094795844,64.7801894425533,48.5406215123756,38.3295030489943,30.9248765242315
1479,Кредиты наличными. Активные клиенты,Жен,14-21,31622.0853993197,32354.858841045,32988.5729204469,33215.6213981426,32284.1440256831,31811.5140647943,30341.6331109905,30726.3359426645,30201.8061340933,29274.756519903,28497.7576115383,27555.9642689154,24865.0733386499
1480,Кредиты наличными. Активные клиенты,Жен,14-22,2994.11524732953,3131.83187408743,3176.51261836805,3289.5232464356,3416.67090214639,3558.51621040707,3709.09154217884,3841.15992002847,3928.17608999626,3973.67571148753,3930.3194145778,3878.65086622708,3697.73166439739
1481,Кредиты наличными. Активные клиенты,Жен,22-29,1029450.07437907,1030351.95577276,1035114.53648868,1038216.6488187,1039183.2602788,1034816.51398638,1028298.95402609,1040733.58201047,1043613.88098191,1035864.67472708,1039862.19981283,1021075.84805037,980081.495098118
1482,Кредиты наличными. Активные клиенты,Жен,22-30,88286.9447718283,90393.7005927503,92697.2225718722,94879.4178018153,97132.9711744599,99613.4042948859,102660.832569732,106623.829519595,110436.016080119,113612.674065976,116091.515522507,118159.538418459,119390.639967883
1483,Кредиты наличными. Активные клиенты,Жен,30-39,2664400.77499395,2670275.37519709,2683368.67364373,2697401.67984369,2715343.82992214,2723649.99629797,2730053.08731855,2770609.51810237,2798774.72579395,2799146.0967046,2841907.76768505,2812850.38496515,2726101.4962694
1484,Кредиты наличными. Активные клиенты,Жен,30-40,134364.45778742,137460.024998362,140702.306591103,143157.748428026,146662.88708306,150296.105567417,154892.427259415,160685.579903628,166267.296089302,171998.764355143,176943.80376393,182130.004795575,185591.964927256
1485,Кредиты наличными. Активные клиенты,Жен,40-54,3833890.87519764,3828286.12893532,3834563.83651681,3831892.98859522,3842828.98589323,3840804.53401989,3835138.90992613,3876569.23331425,3899317.01121902,3881207.88016642,3916997.22036454,3887566.89832093,3782982.71329569
1486,Кредиты наличными. Активные клиенты,Жен,40-55,128392.604850056,130678.091200102,133029.441844401,135044.673814398,137233.820366938,139919.678588664,143209.450451768,147774.278762475,152495.884293449,157134.655432143,162739.0527959,167862.584391415,171182.445080132
1487,Кредиты наличными. Активные клиенты,Жен,55-59,1508578.49078751,1496780.19313389,1489843.73664428,1478649.557953,1465677.99094253,1453716.49594257,1439891.97639232,1443638.88002826,1438391.90133608,1431977.8658439,1428603.4445145,1405787.59594147,1352500.94740043
1488,Кредиты наличными. Активные клиенты,Жен,55-60,29299.4500010929,29354.8156368365,29712.701597396,29753.3538878681,30082.6503717936,30343.9024103159,30889.9847341505,31425.3976139341,32006.3258130245,32494.6263906044,33216.4943937111,33961.4139130647,34310.4141970509
1489,Кредиты наличными. Активные клиенты,Жен,60-69,1522882.05378159,1512525.23725549,1507744.61611035,1514884.51285157,1535992.90092612,1543672.54402917,1552728.9213897,1578965.4459158,1594996.85489027,1607658.79505804,1626915.41823935,1625212.20720372,1583433.19915171
1490,Кредиты наличными. Активные клиенты,Жен,60-70,30518.833585162,30862.2410967991,31384.003988106,31563.4775414274,32043.4710105363,32406.810358378,32808.4803594155,33313.5999807527,33837.3176632849,34429.1984116843,35074.2763625029,35821.8690225966,36005.3919532124
1491,Кредиты наличными. Активные клиенты,Жен,От 70,53623.1003221385,52999.7760933036,52895.9050348133,52579.2198617884,54049.5484200392,54031.9796767772,53263.6130260331,53172.8382799343,53009.0524102677,52819.4108282055,52454.7607197826,52501.0996955321,51983.2448240653
1495,Кредиты наличными. Активные клиенты,Муж,0-13,8.93321307010303,11.8461725733803,11.8637259322803,10.3351268963416,10.3356509572276,10.3145397403104,8.8206695414479,2.94341756324021,1.47067618494806,39.7514798852032,27.9476305677314,20.6389631802277,19.1439711816671
1496,Кредиты наличными. Активные клиенты,Муж,14-21,31406.1994167922,31538.9537050535,31401.7995770044,30394.1317554413,28343.3079678488,26959.2598698169,24752.268844893,23628.2844889108,22232.2118878598,20751.7447771088,19679.5447034567,18570.6442272377,16643.4740227078
1497,Кредиты наличными. Активные клиенты,Муж,14-22,2075.48316995394,2182.65729664533,2280.80131048089,2349.02669886851,2414.11275929531,2558.00585559697,2774.10057078536,2986.09711790719,3029.592940993,3057.91939709507,2955.09420055644,2680.11679011814,2487.2436404489
1498,Кредиты наличными. Активные клиенты,Муж,22-29,1296386.39186451,1294844.41236177,1295514.42290779,1290442.46783052,1284721.41398339,1274872.69138533,1259992.9509829,1261261.78439234,1255236.83061502,1237640.24207031,1235435.30574204,1207943.96910747,1161011.16673605
1499,Кредиты наличными. Активные клиенты,Муж,22-30,82645.6207180582,85237.6539801865,87558.7462774533,90169.5528304824,92656.157788415,95617.2568983542,99181.0784356304,103642.147528033,107831.448556576,110924.29620411,113426.1941231,115022.416015065,116171.507583027
1500,Кредиты наличными. Активные клиенты,Муж,30-39,2763933.14615219,2770119.35996026,2777864.73366009,2783277.7256721,2798024.60801527,2804442.31257814,2810668.12648103,2842317.05677803,2870346.65301063,2856594.34652388,2900843.4368407,2864321.01071333,2787696.48723983
1501,Кредиты наличными. Активные клиенты,Муж,30-40,139387.901270508,143035.129965709,146979.700575021,150460.253803641,154711.40613561,159582.13834505,165611.010863865,172750.648495349,179509.264458575,185278.703190866,190673.44501231,195983.171724475,200220.904136385
1502,Кредиты наличными. Активные клиенты,Муж,40-54,2923633.68507526,2921506.0415902,2926889.44399268,2924529.3814111,2932173.97483225,2934093.13010249,2932374.25470234,2961768.30003823,2982015.09573374,2965277.83708409,2996059.54325703,2975321.77733156,2905579.17132386
1503,Кредиты наличными. Активные клиенты,Муж,40-55,111230.413673543,113897.987749909,117167.640272942,120113.368342583,122842.164669781,126080.513268522,130284.229350366,135304.490255808,140108.378787631,145051.677824074,150036.119238904,155101.808299411,158924.413071193
1504,Кредиты наличными. Активные клиенты,Муж,55-59,835757.170855404,831331.814225255,828412.839570562,822072.234248709,821799.419781691,819780.462986064,817001.2852723,821491.653103744,821387.356055339,818992.378689677,820430.642946323,811363.343176078,788600.550112748
1505,Кредиты наличными. Активные клиенты,Муж,55-60,21134.4932550187,21558.5533119805,22121.3999664782,22700.3680044647,23057.3607640095,23604.0874428617,24101.0094104161,24848.3310688738,25523.5851897735,26249.2272175292,27213.6375333473,28004.1246122575,28484.7565051528
1506,Кредиты наличными. Активные клиенты,Муж,60-69,739521.155320029,735946.432664397,734428.402735037,736162.230146219,743573.307251131,746429.350375685,748804.278712595,761943.372381832,768590.081015704,773158.922382038,781737.883889261,780216.199313803,758054.135172647
1507,Кредиты наличными. Активные клиенты,Муж,60-70,15064.3749738837,15379.293543391,15925.5690983448,16227.6256739559,16714.2241194024,17030.7786169296,17513.4393745448,17981.3378938344,18493.7530257218,19077.765790832,19672.1900638337,20274.8329012622,20707.8863658925
1508,Кредиты наличными. Активные клиенты,Муж,От 70,26546.5315066562,26131.1759253053,25917.7922648079,25495.2816065754,26271.7482117073,26201.8779517427,25515.2567602283,25413.4672410159,25255.922124113,25105.267963055,24916.0481150948,24753.4879113717,24292.2268163677
1532,Кредиты наличными. Портфель,Жен,0-13,3404666.36473648,2771372.09270989,2741585.45975917,2596084.95443216,2792224.87560234,2642341.99723595,3603298.79857838,3544314.75763274,3873693.37592839,16946384.796474,14043491.5069248,11240767.1224345,7462624.0170546
1533,Кредиты наличными. Портфель,Жен,14-21,5595023660.39366,5680372287.58694,5851345987.46515,5838893565.38835,5639479263.57687,5570847287.98444,5326394002.01609,5343061682.3374,9015188517.10296,8538642771.93919,8340749214.32889,8201218017.74788,7623027439.20603
1534,Кредиты наличными. Портфель,Жен,14-22,698901505.824931,728489955.780735,731563754.430952,738209125.69548,739023310.369005,759233717.836423,786115080.400863,809464907.499637,824975603.919825,845287980.440046,829935567.499253,812401144.294432,777769542.80531
1535,Кредиты наличными. Портфель,Жен,22-29,218886650116.176,222587722763.365,227550174478.299,236971771325.891,239099896050.711,240125616099.264,241514000660.584,247945092721.046,259969975622.34,255268302561.613,263953845403.356,254579219710.818,243803719454.196
1536,Кредиты наличными. Портфель,Жен,22-30,23419073116.1662,24266703858.4398,25052556017.498,25786654337.4658,26305205183.3159,27038494505.7008,28065117610.6594,29172542378.1072,30327483764.1258,31249935492.429,32013591994.0127,32808506434.549,33350155105.0784
1537,Кредиты наличными. Портфель,Жен,30-39,627502870193.534,641664204899.635,658937461852.724,690796489626.645,703318167504.288,713197482436.226,726525399793.509,751176318731.616,782040327618.952,773238054082.345,813962327437.309,790607562056.382,766533604976.543
1538,Кредиты наличными. Портфель,Жен,30-40,43045805295.4039,44868825384.5467,46468380180.3261,48146599659.3673,49478431946.5699,51265626321.1923,53463567233.6061,56273595283.0326,58825527662.6123,61600002240.7623,64104294572.5447,66900955548.6178,68845290370.7732
1539,Кредиты наличными. Портфель,Жен,40-54,870864445698.852,888898674308.318,911164768819.652,941130493041.684,953905535269.78,965021456268.633,980424400239.814,1011575312988.5,1044711266894.7,1048786485224.9,1086478853149.63,1076774734839.67,1050086428308.43
1540,Кредиты наличными. Портфель,Жен,40-55,41501993060.5981,43175369139.8125,44886203238.7638,46713733574.7227,47760325740.0003,49365389002.6561,51548980485.7404,54308438318.8115,56948656192.3562,59823579906.922,62912574387.995,65671750220.7245,67782708962.8147
1541,Кредиты наличными. Портфель,Жен,55-59,254819294732.73,258187328440.121,262194944326.034,266859819943.631,267500129174.424,269223532916.466,272355933727.284,280064033183.486,286163363859.507,290208692100.275,295298917018.512,293433204230.835,282802315432.359
1542,Кредиты наличными. Портфель,Жен,55-60,7519661787.38712,7813389065.55873,8127167736.73503,8417816283.33564,8605618981.19579,8901912748.24156,9293497595.5818,9709332753.33277,10160234557.6706,10552723259.6798,11026160274.2082,11496030218.7358,11772696874.4517
1543,Кредиты наличными. Портфель,Жен,60-69,181532489355.436,183897020565.388,187168409364.968,193269834636.066,197831317314.709,201652712913.522,207496397139.096,216989910432.328,224733109005.583,230633544975.835,237901070115.942,240265807118.269,235094064783.962
1544,Кредиты наличными. Портфель,Жен,60-70,5819553455.75463,6057843355.2109,6303985624.75266,6595801261.01334,6784671786.00266,6975989016.94284,7248207666.00885,7505863359.32595,7746703187.00751,8089498889.49463,8414279989.3052,8749594237.74899,8947610746.21451
1545,Кредиты наличными. Портфель,Жен,От 70,3865329705.58714,3826333663.25084,3796425423.33547,3777910840.95913,3834763084.7268,3817063008.25253,3803213678.22596,3940697421.0642,4042092706.75332,4123515340.22617,4196695879.95007,4281401498.99718,4288764512.23154
1549,Кредиты наличными. Портфель,Муж,0-13,1101104.8801719,1206685.21087839,1173762.95035742,651238.53673238,1370454.25074333,1319402.23924072,2899021.40672217,858722.323743481,841843.69703635,20629634.9003164,9383903.72258462,7753493.56364719,6878793.49404561
1550,Кредиты наличными. Портфель,Муж,14-21,6106911577.25766,6167658247.94021,6168503141.90405,5976561569.23483,5557468979.09438,5262001131.56504,4798129580.15302,4534800412.88029,6761123272.01022,6185801691.83013,5907429955.50191,5626263558.41175,5193419712.06418
1551,Кредиты наличными. Портфель,Муж,14-22,502394539.938645,539136733.966693,568387353.478557,568243142.135039,566597162.804484,579564426.356025,614186198.543593,632052986.260396,636640577.102525,640370234.65206,610475091.99853,562535423.230355,531273125.587299
1552,Кредиты наличными. Портфель,Муж,22-29,337249253175.603,341600324352.497,347375150892.935,357078229701.006,357191390287.103,356491542849.921,354395085561.542,357630765220.129,367050675652.262,357359416422.037,365845197644.851,351346642996.058,337932976169.851
1553,Кредиты наличными. Портфель,Муж,22-30,26722699507.6539,27772076842.8986,28601524182.4571,29669630720.6537,30383202110.2779,31486715149.7679,32800262618.1404,34413477776.2288,35919317530.0209,37175862982.6516,38012363377.1893,38703907439.1382,39213063874.0135
1554,Кредиты наличными. Портфель,Муж,30-39,876338398186.572,895395087242.083,916015421861.266,951709213936.331,964816720943.864,974786835482.421,987312642746.111,1012102020951.67,1056133340529.45,1035845931743,1087504921213.29,1053996718635.04,1030050895031.11
1555,Кредиты наличными. Портфель,Муж,30-40,64213009536.4294,66424395157.5884,68771349373.9099,71852115708.0193,73909965310.8883,76911846273.3245,80685558956.959,85142026651.2671,89260644305.0521,93172333971.3755,96561640838.3466,100159597697.935,103092566268.917
1556,Кредиты наличными. Портфель,Муж,40-54,899338293375.279,918512281842.02,940524014258.629,966620793877.761,978420195038.389,989660111427.609,1002704166922.37,1029560589460.44,1065274726260.11,1064581692295.35,1097560019990.71,1088355199859.71,1071963958122.9
1557,Кредиты наличными. Портфель,Муж,40-55,56412835420.4781,58619630875.5902,61095220469.1784,64094821562.3824,65595880908.5126,67856412234.0274,71155033356.6999,74921547143.2791,78497145852.3071,82438686129.185,86234802492.2957,89715070697.8119,92915795180.0058
1558,Кредиты наличными. Портфель,Муж,55-59,188750994142.953,192240719504.78,196110617902.275,199984395582.283,202301819799.676,204367443301.582,207579308938.08,213331752993.466,218465422200.256,220927949834.427,225169823109.236,224714673154.353,220361071787.351
1559,Кредиты наличными. Портфель,Муж,55-60,9168543456.32679,9528939495.64241,9920125567.12315,10505303674.7073,10735303116.4277,11178354463.7957,11642178731.4254,12231870151.8385,12764950751.8103,13393896604.8418,14130161849.8807,14767885770.1778,15169083566.1691
1560,Кредиты наличными. Портфель,Муж,60-69,115520385044.237,117550095926.246,119713718460.274,123571220638.988,126346111716.616,128905843452.914,132445267885.113,138187404926.066,142792330817.189,145972390863.255,150074121479.304,151651699898.791,148826823656.127
1561,Кредиты наличными. Портфель,Муж,60-70,5135199356.15594,5344933048.48971,5653579016.3895,5895251138.81176,6105042405.46962,6289706090.29855,6698049557.53953,6957485299.69504,7304663121.77965,7745357017.69874,8128943785.9142,8443425366.24923,8823468127.7229
1562,Кредиты наличными. Портфель,Муж,От 70,2473021693.28843,2449187699.91701,2425975909.32078,2391023672.68973,2441804076.4758,2412623237.69797,2394518704.96632,2458430637.62879,2507354617.0573,2530656105.47614,2565978163.83144,2575421052.60284,2541333004.72687
1581,Кредиты наличными. Выдачи,Жен,0-13,901686.106520369,,,,,1328029.49011496,,,250634.807193248,377946.36017105,,,
1582,Кредиты наличными. Выдачи,Жен,14-21,1157519809.21714,1154077767.66448,1218751679.14982,867522003.291324,657847240.485307,771370150.401966,692008338.951932,741702923.287212,749794082.224612,596371965.728461,707210255.392762,1381250030.05228,1656982947.56081
1583,Кредиты наличными. Выдачи,Жен,14-22,183550141.517496,196572972.945325,164611414.602276,165992832.04781,149528451.872917,178537483.448667,202905098.194182,214938946.623285,196309075.760417,179648937.933302,168232976.705065,154022782.852546,123200049.501514
1584,Кредиты наличными. Выдачи,Жен,22-29,19355668751.4569,20743157158.8921,22179359615.3591,21991580811.7252,18445933947.1788,17780401690.6772,21837532296.8165,23217150678.412,21510960071.3732,19722899885.4372,19997207145.5968,23200371360.2298,23803859818.9253
1585,Кредиты наличными. Выдачи,Жен,22-30,3569443116.00988,3902848241.38358,3576538814.74695,3592568824.4927,3113751577.38285,3545672232.41475,3921783646.89772,4180871613.72526,3917811482.88976,3764135511.44892,4010292487.92693,3780033796.16001,3678471420.14999
1586,Кредиты наличными. Выдачи,Жен,30-39,45301191067.793,48629752006.973,50820252816.0765,55295095965.7011,43325868986.2711,43346248226.7632,54993947449.2399,60547345104.626,55683900656.9244,55751958716.2237,57385867211.7822,65898825535.0448,65711501727.8137
1587,Кредиты наличными. Выдачи,Жен,30-40,5555426826.65879,6550288682.42697,5928680888.65536,6325245531.22909,5201701183.59587,6157009406.22098,6573534485.68906,8021788710.92253,7037530957.01169,7270104697.06209,8043367495.62092,7860619327.77439,7451018923.66143
1588,Кредиты наличными. Выдачи,Жен,40-54,57112106593.0629,59719862299.856,60835852382.8623,67531544858.0039,47632857677.4529,51760582253.5251,63384396795.5172,70361197827.261,61426803430.5498,64031060683.1439,68930924975.1388,76340571729.0339,73381032062.3699
1589,Кредиты наличными. Выдачи,Жен,40-55,4985650414.42623,5925824094.62766,5528031906.01958,5964256384.30512,4479357231.38063,5640715118.15836,6062333233.09955,7280810530.29674,6574777152.29439,6638394023.57439,8092988399.44154,7098187163.23755,7205220531.78309
1590,Кредиты наличными. Выдачи,Жен,55-59,17669837768.132,20034592069.4852,18470129544.4833,20573082578.4123,13950090128.5706,16274165769.0608,19687457442.9966,22814744014.2581,18940302002.5058,19442376881.7223,20529189889.4152,22651400450.0505,21624709290.6065
1591,Кредиты наличными. Выдачи,Жен,55-60,874876482.495954,1026930765.52223,947174994.777279,1004948420.74919,777169310.424274,992362535.144476,940480527.921563,1079425892.94851,1077918262.77255,1033257907.78712,1319041057.3747,1147260983.2711,1077901229.13655
1592,Кредиты наличными. Выдачи,Жен,60-69,9735443201.54976,10674939486.0844,10407642026.7218,16560127133.8251,11219649266.437,13059715631.9549,16287457697.2039,19222276193.0144,15881122174.9233,15269013999.3536,17647020387.7093,18807385547.9565,21515143638.2366
1593,Кредиты наличными. Выдачи,Жен,60-70,653118843.658796,778767962.867021,756580569.106582,816709720.692476,602135724.550099,670699713.748521,741906489.479418,784676816.14412,702336425.170077,777250389.475221,941271976.088608,825605539.220778,773811052.596049
1594,Кредиты наличными. Выдачи,Жен,От 70,81968138.9331604,89388931.1304756,105709339.452656,88115360.5545442,74721409.4115423,77687161.9522219,152265813.324569,267489424.37424,209842564.426903,204405099.068486,240379169.389804,232159026.536902,208818452.60437
1597,Кредиты наличными. Выдачи,Муж,0-13,,,,424361.701000549,,,161375.525856754,,,9506885.50414147,1484733.20249825,,
1598,Кредиты наличными. Выдачи,Муж,14-21,998978118.642965,1139759610.15075,1030341036.2905,629849603.350696,386812993.658515,487012874.734728,288490783.503477,349420661.443076,329386051.788849,288276301.368892,313984848.645246,878653896.914878,1094872597.60297
1599,Кредиты наличными. Выдачи,Муж,14-22,138218594.225831,179925457.915247,170062933.802297,143301364.073138,126923213.342759,155861840.404288,183399012.423955,174063050.67325,160057354.114517,154715035.106207,107016401.500681,82825530.1035683,87380332.4989741
1600,Кредиты наличными. Выдачи,Муж,22-29,25656861122.4778,27055232533.2595,27459633992.3071,25985962341.6906,19375445340.9817,18847039521.4266,19891568931.3288,21424531863.4361,20238911221.0299,19279817822.4124,19686717142.8245,22062593467.6751,24628522631.8763
1601,Кредиты наличными. Выдачи,Муж,22-30,4065663916.61229,4629998652.01353,4206617574.03669,4369421011.31229,3738366984.05485,4640987029.77427,4884959780.78882,5427763622.91266,5059396828.91769,4825860375.38077,4837532492.85917,4200538397.91074,4183674496.8607
1602,Кредиты наличными. Выдачи,Муж,30-39,55250862992.5636,57345665107.9703,57742504916.0499,61313069087.5748,45383853926.5747,44701252326.9228,52199173150.3607,58244696535.2269,52983842354.25,55986609205.7309,58967575632.5167,65784967504.8315,69899738855.6958
1603,Кредиты наличными. Выдачи,Муж,30-40,8492643641.53536,9514754473.38724,8961306317.76057,10529205359.1004,8489291009.25097,10206554032.2823,11089825816.5115,12721940883.1817,11373131482.8207,10917563612.7404,12126480719.3836,11370401123.2376,11649476538.5497
1604,Кредиты наличными. Выдачи,Муж,40-54,53560124234.495,55025345383.87,52940920168.9468,56560367622.967,39362154117.9183,41760157566.2121,47760178299.702,52297422798.8643,45546081118.1649,49091390301.3238,52517631002.1691,58056501391.9501,61009020063.1343
1605,Кредиты наличными. Выдачи,Муж,40-55,6959101378.91176,8032481303.39208,7945424975.38961,9436740620.82121,6557100939.75336,8206543102.31135,8904903205.91528,10469947886.5886,9163241954.55482,9475508941.65732,10837858816.5104,9507068341.39121,10040925150.621
1606,Кредиты наличными. Выдачи,Муж,55-59,9965278986.73252,10762370758.326,9957515037.03556,11356820535.7138,7682340593.24454,8741220019.03447,10389614564.7094,11415961157.0895,9642612245.23436,10156830251.0146,10904205350.4698,11951999538.8374,12199548928.8508
1607,Кредиты наличными. Выдачи,Муж,55-60,1115866692.89982,1313471052.08812,1213243103.67471,1564496223.74003,1025194628.25872,1325956507.75362,1390275891.30672,1538768510.87443,1354548890.15362,1509684728.66607,1835191873.90306,1479976402.54765,1487251468.49294
1608,Кредиты наличными. Выдачи,Муж,60-69,5999080673.37403,6526037786.08394,5774605049.41947,9201606683.8474,6498374346.18686,7375678928.77074,8749918131.57643,10210497360.757,8270319120.1135,8243166109.64884,9227249168.77134,10124601427.6415,12169886159.5029
1609,Кредиты наличными. Выдачи,Муж,60-70,612068931.383544,717813219.827698,768103969.268285,807653449.154875,627381651.496539,625298127.153501,821530394.093556,661333141.382919,719824371.473408,843656928.781374,882316829.699257,731307013.411639,906333964.72837
1610,Кредиты наличными. Выдачи,Муж,От 70,53446807.659386,64564129.164006,62369501.2289139,43374372.3806027,65952571.533226,50446715.8722894,84349367.8438439,155158732.313389,97398745.1284744,92050587.4642258,127059410.664744,88038164.9234504,99336490.8538259
1626,POS. Активные клиенты,Жен,14-21,310334.2934944,321848.629300466,333278.267935058,348689.21089031,356272.795526279,361159.121222145,364510.298266198,361625.249427929,359543.989952198,356988.767617437,354066.048902116,355981.143790242,364384.540035089
1627,POS. Активные клиенты,Жен,14-22,75305.2506761932,72472.3504152493,70242.5902904828,68866.3659280915,64179.7348509181,61557.6181894158,58354.7889867001,52998.9131545784,48309.7428230524,44303.11949658,40315.5262822722,37355.4643914146,35384.5627818393
1628,POS. Активные клиенты,Жен,22-29,1060227.56107293,1080641.19757575,1109855.77678552,1160961.48209261,1185038.73243988,1201886.60643041,1217767.02827872,1216499.3594445,1220605.03279295,1227248.08377834,1231991.69547995,1244808.98890913,1265178.26004319
1629,POS. Активные клиенты,Жен,22-30,482511.518102099,472707.265728166,465597.223744433,454778.047844651,394612.242238758,367335.018710588,339773.542450534,318503.00082353,298135.720430168,280474.74766657,262288.988208009,250648.210928374,241176.625526802
1630,POS. Активные клиенты,Жен,30-39,1245172.83117703,1262409.47127117,1290448.49168772,1344343.77570291,1366983.84409375,1378870.51177341,1393279.09301713,1390269.3552392,1399957.16657743,1415090.58479691,1423486.96480359,1442891.87385982,1467670.0371253
1631,POS. Активные клиенты,Жен,30-40,628565.374059672,621930.246094297,618421.510109522,597968.082431231,513676.012016739,461731.037332264,403518.147547499,381939.916210388,361480.492591079,343371.889822923,322368.28308974,309747.48728325,299324.908668138
1632,POS. Активные клиенты,Жен,40-54,1112969.81389656,1127126.86251772,1153325.55421725,1201841.89711954,1219230.69242208,1229135.92031398,1239614.09843441,1240484.31107146,1251414.84690151,1266011.89373007,1280334.68652303,1302093.27904812,1325933.76885817
1633,POS. Активные клиенты,Жен,40-55,630101.73435965,626751.968360484,623668.894381474,600540.206508814,520992.938367294,463730.221661313,400686.60445613,380589.827118568,361426.224818013,344606.948588689,324420.396002927,312003.05793933,301593.855061346
1634,POS. Активные клиенты,Жен,55-59,274859.052506356,276449.84981961,280796.264431291,289874.43510751,290859.870840998,290091.713979729,289797.097600718,286728.409361891,286191.097958487,287416.62969484,288220.233201917,291298.360221605,294569.747075584
1635,POS. Активные клиенты,Жен,55-60,176605.403014972,174860.690360484,173838.305805643,167881.861669079,145867.930430635,130128.202413682,112883.796958779,107011.112791717,101829.191860439,97089.8150669732,91181.1961575777,87382.5806381766,84336.0498760379
1636,POS. Активные клиенты,Жен,60-69,319699.274708596,324539.203603697,331412.168603509,342992.181683383,345015.33154408,345487.817301775,346346.559832038,344462.709629569,345511.486316769,348454.085663661,353058.091134716,359181.615667112,366813.000235335
1637,POS. Активные клиенты,Жен,60-70,232202.769092309,232196.562368843,232699.322330523,224240.146145328,193928.314940888,174046.974120037,148214.128775416,142407.051966596,136943.297232711,132037.71931482,125343.168114011,120833.746436942,117517.671977926
1638,POS. Активные клиенты,Жен,От 70,119482.163738682,123151.048974327,127629.225127754,131877.765205896,113830.509009626,109612.831716163,107380.602839722,106939.146422217,106264.868258937,106030.504844897,105178.44393857,107037.080224877,109099.19329961
1641,POS. Активные клиенты,Муж,14-21,290516.294334794,299847.190517906,309250.198845296,324547.344548084,331064.694360399,333863.782951147,337328.64744043,330483.96201789,326454.929374862,322682.526084678,318044.08857932,318135.217474839,321557.833083527
1642,POS. Активные клиенты,Муж,14-22,32399.8986128328,30296.9322283636,28821.1697051996,28400.5366899779,25587.9803332473,24349.7774753927,22751.1870975896,20072.8597809394,18328.2263033893,16683.2305922779,14646.016178241,13342.2269152631,12458.5783772526
1643,POS. Активные клиенты,Муж,22-29,1247912.58631948,1271029.96478132,1307020.32423554,1371968.72673353,1400268.62994492,1415957.53847043,1438109.92054485,1429655.10993916,1429955.82028859,1436742.44260778,1432291.28099287,1439120.58189063,1454177.36924036
1644,POS. Активные клиенты,Муж,22-30,488022.489690073,477622.225717731,469721.140051472,461594.740712543,403457.19001626,377356.829073762,356283.124807704,333736.84191929,311679.814108003,291513.617738519,271452.493767437,257426.006781901,246303.069256427
1645,POS. Активные клиенты,Муж,30-39,1189376.21018024,1207521.75548525,1237977.36922962,1299263.91686949,1325233.98963245,1340117.97755623,1366678.86787748,1364813.41101966,1370772.52946226,1382374.3039741,1381949.08089731,1387832.67369237,1399400.87795123
1646,POS. Активные клиенты,Муж,30-40,557557.213027955,553432.48662996,550692.441367657,534654.90982415,456311.422825152,407594.851616152,359635.043888143,341140.74201345,323235.993572475,307492.722873533,289952.138537063,278792.966645576,269451.822943256
1647,POS. Активные клиенты,Муж,40-54,815830.915265273,828822.090338,849543.080818618,893220.851547459,909101.876054261,919124.276149125,933790.001795994,934244.379610731,941994.285872203,952627.798583056,956006.176172934,963627.444984019,973168.984594362
1648,POS. Активные клиенты,Муж,40-55,367365.770636733,365449.252687578,363633.665079025,349707.343337686,300824.611686484,264559.685052194,227875.262029716,216564.077754173,205554.899579605,196184.116314707,184770.910184771,178059.84617817,171966.884938819
1649,POS. Активные клиенты,Муж,55-59,135081.726511489,136329.535190252,138453.145303025,144340.721673921,146522.796756469,147341.323313003,148978.703552655,149370.517879415,151010.075251129,153326.157534851,154370.681166894,155775.694806925,157580.389686853
1650,POS. Активные клиенты,Муж,55-60,68753.4343116141,68417.8414157268,68058.2203732317,65199.9609929404,56380.8722432554,49522.2408761207,41287.0379708621,39069.1026741588,37130.5815714604,35427.7316763859,33387.9049416898,32015.8026539874,31008.9340405129
